,ra,dec,rec_arcsec,n_sersic,mueff_av,axrat,g_r,r_i,weight,is_red,inside_gama
0,149.20384939643304,-1.7671230637397066,3.27735942395708,0.9736718430806366,25.27096101747369,0.7838674665922929,0.5669883041315267,0.3825173815700191,2.2696871448192764,True,False
1,148.94705020147302,-1.894997060139752,4.257045282819116,0.6090411343558862,26.09216061264388,0.4201635308573996,0.7392153407643958,0.3807168535332666,3.668821464959007,True,False
2,148.45133030940696,-1.7697309398579693,3.847914768915873,1.4452708118369346,24.26575310340755,0.9716915320775028,0.5050158507151626,0.29112297845088225,1.2573221805726678,False,False
3,148.15145759423697,-1.9436832405997384,4.0227184840383305,1.0578681995298305,24.5453888361938,0.5744345867970045,0.34703062256723805,0.15318346971151536,1.25705621449219,False,False
4,150.13940442713292,-1.6974156614366909,3.2071088411264377,1.6072609298667686,24.168033351877828,0.9033183877185345,0.307756218138386,0.22785826277418464,1.4284990834594529,False,False
5,149.87568450057992,-1.7841033238448407,5.568110919174954,1.8141966988805664,24.443030834069592,0.9204397935279588,0.3989543369859392,0.1812231815290096,1.3999010224939443,False,False
6,152.05505968445647,-1.6711582488403411,3.707933798722408,1.5019120752114277,24.02780934929297,0.7160916833926949,0.39296883448053294,0.19485426517357504,1.9128009058377704,False,False
7,151.64867670308792,-1.6849573011927357,4.064208657913949,1.4538579108265814,24.86129775719559,1.0,0.3979489599245332,0.16790937181226592,1.485787364315412,False,False
8,151.64490829940374,-1.6579796932507145,3.665143636919436,1.9413076478612403,24.557352971231648,0.7309215378346103,0.5460603743562704,0.2485597809230305,1.297547933314147,False,False
9,151.57390830165784,-2.091872375025567,4.289197367889652,1.1716959433187806,24.05779853590352,0.6651584133149807,0.5228776719647911,0.2401842902128045,1.7097781114562673,True,False
10,151.50824133650974,-2.067400835852509,3.8789892118997313,0.9385139507686632,25.474699185953487,0.5654779396863927,0.7462873235559171,-inf,2.073345255776528,True,False
11,151.32339155736074,-1.8822104557851884,3.8373190452798513,0.6112911829118712,24.20655227646857,0.7200019383998629,0.3491785834658816,0.12972782667118762,1.2726774051455159,False,False
12,154.16288606078572,-1.6614078746097167,3.2686763241026355,1.0891546828671743,24.64465062834525,0.8570223949484121,0.2917591247089169,0.10305971303358116,1.558369969873477,False,False
13,153.98283491103462,-1.8678864952665173,3.0470273452640573,1.4034162461423092,24.34860767189237,0.6948510695148747,0.31439155148240755,0.1758383189113782,1.999617884224725,False,False
14,128.6313781620147,-0.9301632397483852,3.6103261311247032,1.3522812968289553,24.355597110423627,0.7422799206056994,0.3445546613185716,0.1952225878178121,1.2583063900668852,False,False
15,130.18234547877591,-1.3541942045040274,3.013919255264768,2.1518874787338693,24.184426972702546,0.5958536542987041,0.4363726587127536,0.18047332882045225,2.1666914151823953,False,True
16,129.88546428528,-0.9028954902566017,3.8684282218322767,0.9666211462629548,25.692701460089737,0.5820647899652264,0.555286902570155,-0.020669619738784683,2.443696160513188,True,True
17,131.93796673155776,-0.3683687634711956,6.3659116648159335,0.8539871881259459,26.08152151497014,0.493689222399271,0.7033044782987947,0.2989517340126817,3.883476147709398,True,True
18,133.5496286120783,-0.1658870528110983,3.448890427454772,1.0348473926579291,24.14129128763402,0.9509839499947604,0.4846164565760379,0.25145148388750405,1.3719223263798848,True,True
19,132.58954512606002,-1.3312511732771348,3.1570110977012367,1.2922220315690804,24.466490359314605,0.7561594987736234,0.40702527664848986,0.21031696883196974,1.6170011979008168,False,True
20,134.99800679878894,-1.1631646600853025,3.747901981432191,1.1224274418301576,24.301739429079994,0.8415301314997901,0.4292337761313936,0.18769755358322954,1.2240559477692912,False,True
21,134.46070585445858,-0.2231551984592777,3.0674964458263565,0.8993649263989837,25.56699263219346,0.6629010361942851,0.5444386158922954,0.29344118071564285,4.114002942017163,True,True
22,136.02960622416757,-1.1654351878238278,4.994146237522521,1.3231477559203226,24.15594709817255,0.6771497254464924,0.3750230098666659,0.14520145900910678,1.4152554720204118,False,True
23,135.7721976327946,-0.5417659040500173,3.633549950937433,1.120015284102597,24.0763723979587,0.4726094169955365,0.4015307727622911,-0.016369544135659355,1.528630602186065,False,True
24,135.54854005367312,-1.0402299668782375,5.851734245380952,1.6169188913450734,24.339221642012525,0.4862247418481941,0.2640602390399942,0.03204240306463318,1.3510187141877676,False,True
25,139.59286517949855,-1.502179926321194,3.094272910944853,1.0894164093562977,23.95399315739057,0.7718141702979402,0.4064599888264437,0.19313154107252847,4.514047013465617,False,True
26,139.58300679298102,-0.4201838115094581,3.3352704455417164,0.8609565241107523,24.139250159512137,0.7340219684334831,0.4449627082712399,0.2247214291438628,1.3629749987335116,False,True
27,141.1627805504373,-0.6563824165560977,5.655867174994768,0.4004211197071386,24.326684621738554,0.836096857619614,0.3834788672345291,0.15663887718601666,1.3785848024909593,True,False
28,140.70381062241734,-1.1599811643951143,3.6061056161657903,0.868214650145983,25.841340185297266,0.6444106796954749,0.7441704179620895,0.93414176223545,2.680359691998072,True,True
29,140.58428215198572,-0.5161099530482756,3.9059795117408567,0.6575168335594642,24.87026822614655,0.8370734416904659,0.30911086125597026,0.12427463870656424,1.538657652973359,False,True
30,142.56481529135436,-0.09653799252113772,3.5722548336813045,1.7985353980582588,24.857825800139732,0.7858131546811409,0.6848295980435264,0.3172339635461338,1.5816152967559518,True,False
31,142.001419162176,-0.7082175476795639,4.259865861367689,0.9682740981040528,24.391724888822907,0.7209465444386031,0.3523225623843449,0.19323162181030445,1.239271611965988,False,False
32,141.4021834655165,-0.3699706203748289,6.281021749379938,2.120384013166162,24.68674280048252,0.8130360114939357,0.34908182895100065,0.14933588082857638,1.5725647912119285,False,False
33,144.01732531232543,-0.8376552518268027,4.161983499697728,0.6279767236134881,24.66230804404568,1.0,0.3024877103510546,0.10049788828101616,1.287459416209543,False,False
34,143.47101439594567,-0.7218537313059362,4.874482744918062,2.1677057412637426,24.44781720686181,0.7658770652134822,0.4065555657306003,0.1652699298760531,1.2977236183533416,False,False
35,145.7272302949367,-0.4888860405511493,2.9345478790634627,0.8618198382064653,24.24148123402287,0.8434375480411472,0.5505200068153748,0.2730033614741466,2.7435508784028735,True,False
36,144.7918678655039,-0.17305496600897638,3.473172151338828,0.7945102311406029,24.81316096238341,0.4929603592648182,0.5785269056494184,0.07506674167890459,1.574852082681884,True,False
37,144.46819299400948,-1.1361858292130471,3.524195878366989,0.4072913776386945,24.595324717860326,0.5892966790666794,0.2609425433817324,0.0792647763731822,1.3575899619108522,False,False
38,147.26620890449422,-1.2845978618488756,5.5385329659598375,0.8264368534495,25.749440328405704,0.6678507387030419,0.35700465245028457,0.1355344094193534,2.450596390779259,False,False
39,146.7273614335305,-0.8326234441599367,3.4556906324173795,1.0930828230398657,24.095847460820657,0.8233396507481191,0.4493003929509653,0.2434834520299143,1.4537855826909087,False,False
40,146.70011212225583,-0.6908663499534323,3.6436851178525753,1.4782916393534018,24.692337886883806,0.8212338229863715,0.32680267613973696,0.18244186166028034,1.3807513603976578,False,False
41,146.45501811793616,-0.5472874443217333,8.478250023467389,0.556421568890116,24.995155841783557,0.7094447865613471,0.4001527480909527,0.1298288773427178,1.9502096129340276,True,False
42,146.22565018942916,-1.0723707452543914,3.2637609494950546,1.2799212194426006,24.315394223862533,0.6157720106082024,0.3522023078236303,0.14252162106510086,1.3956475599571943,False,False
43,146.05100071811648,-0.5265988034748739,4.702630278017672,1.506791677043115,24.939251595399536,1.0,0.3685222061769817,0.13135942668100695,1.6597109393026066,False,False
44,145.96638478525557,-1.326813478793801,3.373017814823895,0.8622793833913592,24.65108857643831,0.42686094809460295,0.07351046859392338,-0.10889046718605022,1.476843436802444,False,False
45,148.65611647109174,-1.3413166552852358,3.2944048731406217,0.9893342948177908,25.833888954047538,0.7447305994739901,0.6343064793443756,0.2488434259250659,3.6090913537406073,True,False
46,148.03767586495294,-1.1353971871542028,4.532689572919144,2.3917373434269376,25.56607223749105,0.3936920649382021,0.5542249192074933,0.29482109742260143,2.305382399113501,False,False
47,149.79305594614803,-0.29649995517650635,3.0625113440211766,0.7358262471978351,24.059288323904727,0.502774684819129,0.2931810097163761,0.083932552030793,2.224441796230928,False,False
48,149.6328968676796,-1.3139378490758495,4.295533362588022,1.0879093089709255,24.37293272359274,0.7862546686542891,0.5902966211666258,0.19607978158547107,1.2500486055430151,True,False
49,149.7029991891449,-0.4799149783829025,3.1112359961399503,0.9938023258377904,24.29730730812997,0.7026332844748013,0.3071421434568781,0.15486199861103225,1.7044807542127884,False,False
50,149.51755844325288,-1.3609767296535422,6.562794382309704,1.3128575601402732,24.08882508555459,0.6290697547463595,0.4681938922808133,0.2418989081420064,1.7313967561477008,False,False
51,149.02622175799743,-0.4607027499796244,3.2332245672051267,0.8202930065038321,25.79919145202146,0.6197211038766219,0.2489697670801567,0.13779108054070033,3.7712502712989933,False,False
52,151.52872034935262,-1.2107001044234371,6.678569612992308,1.3692592875154643,24.66448897913189,1.0,0.4812579701684226,0.2262903642174755,1.601906347816988,False,False
53,151.24167216640905,-0.7599252258416896,3.4137961562867236,0.8629855525234105,23.973462706537603,0.7707767328253962,0.3845205774057575,0.15754698641316306,2.690684654715702,False,False
54,150.54123349313195,-0.19435156452666466,2.9900637352046187,0.2854244723460751,25.313327075737227,0.3492338561578582,0.645706545536583,0.10315119905760968,3.7300652554391682,True,False
55,150.36285289653338,-0.14722448331589116,3.1180008333250497,0.8530037490316172,24.08249143584768,1.0,0.3667625481010133,0.20637860688996973,1.7131252880460888,False,False
56,150.4132627328626,-0.11896370319671865,4.19429083963813,0.8668299280225901,25.398333907175807,1.0,0.54942650852904,0.3023709969884725,1.9053332062836985,True,False
57,153.36100449621256,-0.04925827083616693,3.628987135466392,0.8300001988638858,23.94300616948393,1.0,0.33512247409619084,0.16087706843612662,3.99879525792608,False,False
58,152.74516192547182,-0.3422194770929175,2.995536043002883,0.4390274634035385,25.3576290649688,0.8708475599811749,0.35685681490214033,0.1125953196038642,4.003158768632301,False,False
59,152.82447832050428,-0.21560824851951066,3.754554205179177,1.207563361938397,24.69125737118463,0.8342039131290123,0.37613231990078905,0.16332905895025362,1.3646393540360395,False,False
60,152.26685292073225,-0.32141970844764634,3.7596021609024057,1.4134343387332828,24.289477384553546,0.4282437773446831,0.3341835596877317,0.17439966082288125,1.231518760103119,False,False
61,151.80074208435624,-0.8964726347760715,4.816011765350654,1.1921056633481828,24.162637132681688,0.8824499710177711,0.372788349148298,0.19965126966585608,1.4525333452558677,False,False
62,154.40453569301314,-0.2743668172114066,4.703886598717153,1.3066357862659932,24.973895561110226,0.8158232558951237,0.5988946219786222,0.29822224398062513,1.692691047476663,True,False
63,154.19817792327066,-0.8773464457519606,3.4070368150001364,0.7138391845765726,24.892805923117386,0.7704280248136366,0.3566989712470866,0.1696370107967375,1.738009730001676,False,False
64,154.2502798674954,-0.7996037588253897,3.5562869478576022,1.2058060629998897,24.418093612647066,0.4855069878941342,0.3270164838182899,0.15504298302363076,1.299014336774836,False,False
65,153.65744631434342,-0.36784923515548795,3.3015265681689665,0.6695168933051211,25.351955208912937,0.6181758479021127,0.6544113589314626,0.2923251620478815,2.5363719857083313,True,False
66,153.45637139221208,-0.9908243519033588,6.083270172619402,0.6407168181588428,24.948760107905173,0.4794328945684964,0.5623961523501462,0.2791583164765139,1.7180504337256732,True,False
67,153.40930128196658,-1.0462838692874823,3.1524443967393863,1.367858724297044,24.2691515185727,0.9034421938243168,0.6946056409631739,0.34100228452710235,1.5580204487065745,True,False
68,153.3047806391951,-0.7618870617690667,4.163293724385105,0.8897767798541012,24.91278471917252,0.4963327825680938,0.3324660646108337,0.15448326669602855,1.525027680829779,False,False
69,153.3371672689384,-0.7434362476658125,4.045557919247328,0.8080891699836116,25.81318275458411,0.6576172267966351,0.25945037052790515,0.0247371720449263,2.6675231469428873,False,False
70,153.23728617880596,-0.450695303782289,5.235757991831561,1.3146493409180435,24.842640398756647,0.8447911686471647,0.36898406984129994,0.13554390894325793,1.5583973979246721,False,False
71,129.19999202193114,1.3569111697447866,4.01814441592348,0.7780707843673268,24.564939189438338,0.7982079955505923,0.4290790185350733,0.1467295114748612,1.2635219688361692,False,True
72,130.85154590004038,1.3257778020703272,3.4597739876110536,1.3561226036608751,25.636493699267746,0.4143442667603253,0.3627796245315399,0.17541397672953685,2.5820123491350953,False,True
73,130.31542828708072,0.5601161291389329,3.346942948540665,0.4848553978859068,24.25095728943597,0.9375959193530352,0.5415979635035518,0.2693104396209848,1.3409391552376975,True,True
74,132.43839017071838,1.2431429471326134,3.1816590382244687,1.145986367087479,24.88307697742589,1.0,0.38199420261730177,0.20467865944476754,1.9606392788877505,False,True
75,131.91077123675942,1.1878128127056535,3.1778085341476427,1.1671729493830922,24.63644722354569,1.0,0.481644560070872,0.20929032738911368,1.6890127172640348,False,True
76,131.77728272361048,1.32877219073751,3.2370344655540197,0.777852292470904,26.037520056872353,0.6074578705657048,0.6048429989787506,0.3596382173148741,4.921151704205202,True,True
77,133.36375609621678,0.6792634766548231,3.2707675271521737,0.6956353334100412,24.598100462652926,0.4954063861287479,0.2858991080303517,0.032491675339578814,1.5426045411566176,False,True
78,133.40053311210644,1.0283308012451715,3.0183857290521248,0.8164752832502158,23.980495300172077,0.7926035636854487,0.4458144203320509,0.2270025395150917,4.81593770246644,True,True
79,132.77460484544852,0.7194997110218573,3.038225873204681,0.6917485099917505,24.810022509891052,0.7747230783918333,0.326959260345959,0.13908152805497753,2.722339666573709,False,True
80,132.53809719859672,0.8197571850117117,3.4436106484940834,1.9422683178121736,24.07290932468635,0.5250466422692025,0.7651562794411875,0.7600371829484107,1.540420428527986,True,True
81,132.65294771698953,1.1689916237512403,3.017965937621569,0.7819417655374755,25.259637711938325,0.7899414609715544,0.2800883679110623,0.15249060260604455,3.2341097576658626,False,True
82,132.67558074662665,1.362779779902131,3.6339064641110133,1.2013220664388535,24.32177152924477,0.7787180344970712,0.4406156417237733,0.1901072414314499,1.2422967478069962,False,True
83,134.61004861277632,0.006041430476568375,2.9384471387685083,0.6482494118295009,24.780626672859512,0.807878397716127,0.3333277072302928,0.14708351771231615,3.897571646220693,False,True
84,134.63598652213534,0.6250461569841204,4.610094036547954,0.8263514673263708,24.450404143540855,0.1911113281550615,0.3317345220219321,0.1285498088224774,1.2700300299862768,False,True
85,136.4999123507605,0.7351740997528574,3.2103243482467545,1.3810698761287754,24.858528031484752,0.8497997664391576,0.4057827117205015,0.15432466951761747,1.821845435788195,False,True
86,136.35916527425022,-0.001608545041575693,2.9715854653138085,0.9794633882320808,24.238278106909572,0.620126545473342,0.3876849650530448,0.16806422974960494,2.429735615650593,False,True
87,136.31414793865855,0.12302243981220602,3.0010956059890406,0.9112338205276644,24.20016343309891,0.5440606603147544,0.3917869615924471,0.25982079333813096,2.2403763236866427,False,True
88,138.29417815283657,0.19370811765040252,6.376620596201706,1.0434773661912569,24.137613916400948,0.5530476224773453,0.38726339016315386,0.11889520315019025,1.5412535985182914,False,True
89,142.80853450115168,0.07242650372317849,3.9986525002303166,0.9193263991835896,24.340752534710035,1.0,0.4451247336141975,0.15532938266418825,1.2474491116727628,False,False
90,143.55682778121772,0.22632250770158205,5.796373558636046,0.351417048794709,25.20650247345752,0.6066656096488521,0.588185759735871,0.20861495388987225,1.996123086039002,True,False
91,143.29063464558791,-0.001941167471685896,3.0462028324713226,0.7700272799344291,25.748326190986123,0.9169616515049388,0.3347234681015228,0.2124676122831851,4.988641808271312,False,False
92,143.00217731239832,0.06251175591749393,4.251072945714639,0.7078875864797379,23.99360157306037,0.5541906133851582,0.3494853734684055,0.0971570936640352,2.7538855397660815,False,False
93,145.8242143851269,0.4413128830368793,2.994430060697992,0.7327625823423278,25.705745148174163,0.8278842591994017,0.6445805307144803,0.31628560922500915,5.662339674404231,True,False
94,145.59353195928972,0.03974478946977483,4.339988870694579,0.6605324832670764,25.524860949229264,0.6746356795469806,0.504644085117786,0.21592303357046452,2.1794194313248356,True,False
95,145.46942585222425,0.4777514456174833,6.539945169806125,1.0373148282824844,25.063389648030963,0.8879288064722716,0.7643829787568208,0.3137249129206897,1.7899854465846423,True,False
96,145.45085242175915,0.0010858342916613927,3.9361056785890765,0.7226356159489554,24.16385429288933,0.7427005237976543,0.3490265281723772,0.1528268543525529,1.3000704720425242,False,False
97,145.28457295645362,0.278863486239222,3.696875755193314,0.8807206892684725,24.990525586353268,0.7651990154037288,0.5062820111490332,0.1852101418696152,1.5792306008841688,True,False
98,145.2616029517459,1.2667035449513884,3.732882984479631,0.644359354540657,24.862260211140214,0.8293197709371979,0.5862582843143883,0.24466151689446825,1.5549506977680214,True,False
99,147.44601338150665,1.553042447430287,3.6749221728529733,1.5757543756983192,24.402136866599413,0.6334488397704827,0.4222881517680787,0.2314320107052525,1.2635430778623151,False,False
100,147.19922885028103,0.21189027043959047,3.9421901433408695,1.6904394585271003,24.872991532568324,0.9038539928066078,0.3492099336165556,0.20261520992763624,1.5292974300884237,False,False
101,147.29144277681587,1.0872990115906889,2.919469817185797,0.7331277730461924,25.66847676282537,0.7983840556420208,0.5960596837581793,0.1091493136988706,7.0237493393308315,True,False
102,146.83603209914727,-0.02572296623449445,3.969721708676973,1.0970500778647303,23.998693617211114,0.8372742984106255,0.5152468730543728,0.1963784494166969,2.2927129816765492,True,False
103,146.73792108560085,0.5022776909181861,3.940115569462405,1.271951405722369,24.381004557450762,0.6567202545502873,0.6243865976618724,0.2472975148710503,1.2194245346010861,True,False
104,146.53461837914767,0.7050204476283113,3.6866272971144016,1.3571087207630148,24.03750007502341,0.6668808017790762,0.815523879956386,0.3632427136464445,1.825910003938495,True,False
105,146.2099371782864,0.14408902905015936,5.02089331512965,0.6902324521100001,24.444442039865194,0.603726928099783,0.5299977738768612,0.2283631516861026,1.317715885262349,True,False
106,146.14711325408658,1.0128813886529051,5.402233428386353,2.264887129555353,25.230111526796108,0.9355451326021892,0.6902321209078942,0.32354115340104217,1.7931473057340126,True,False
107,145.97412596915487,0.5128371661589283,3.4848759305235024,1.05053072544165,24.14675359939301,0.7552147304263869,0.7435391636664794,0.3681962548313519,1.366686844691446,True,False
108,145.8662683029687,1.0031898019146412,3.2485850757919024,0.8205022783477041,25.306606596775108,0.580895635236546,0.4807243660786754,0.2167428129087972,2.4074391849845496,True,False
109,148.01884426755163,0.9413699260749558,3.3430716218770384,0.9700877461787736,24.513552256226568,0.5452196084950096,0.5667926509980208,0.2246481584066899,1.4245176790123726,True,False
110,147.94160344518676,1.13884796875982,4.0572661500662885,1.0835797607653532,25.099437335042616,0.3783556346334832,0.460916876419025,0.13538489883437105,1.5092464745625336,False,False
111,147.73319386287054,0.1086175497589787,3.9962037902258563,1.120814091742699,24.075829427032733,0.7145007748650289,0.4662224312261552,0.15442663462744793,1.3824459910028364,False,False
112,147.86304403900337,1.1721199233815585,3.057443757661952,0.9426270652013128,25.342764113629023,0.8223478564606465,0.6617951964187162,0.2492840996338663,3.3581741215325422,True,False
113,147.52746552898893,0.6647263657373071,3.69758880061465,0.7070798290953821,24.763614348818717,0.7956144674826121,0.5320447241817148,0.2247729361832096,1.4196232329714287,True,False
114,147.5126900135113,1.4271002572180391,3.0804406949219545,0.8616761716502442,24.22840749640332,0.695477232994058,0.2797475084995956,0.11567286569296525,1.8185393728991455,False,False
115,147.47968109226758,-0.014672079068539682,5.389474130864395,0.8510742799256794,24.10510045796033,0.5669000821069803,0.35607075847945746,0.11248099226365764,1.5738209381808819,False,False
116,147.39732921024066,0.9632491977248092,3.4779313260463462,1.0742187083681642,24.12724164659895,0.6278647562349966,0.4763625849774408,0.1891992481070379,1.3992917665559717,False,False
117,150.12432271248414,1.376832969918134,3.003189123385083,1.0139481450574042,24.421230256766762,0.8389187160277809,0.3558695093061994,0.2422511979089404,2.2717736821350187,False,False
118,149.8768152270416,1.2074042683866424,3.057312876070684,1.1343456198860076,26.144388874219988,1.0,0.7061226578140831,0.20640567622095904,7.583438693790002,True,False
